과목명,교수명,개설학과전공,이수구분,영역,수업유형,출결,시험,과제,조모임,성적,강의시간,강의력,평점,전체벡터,필수추천
라이프스타일과 트렌드,신민아,서비스디자인공학과,핵심전공,2영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,1,1,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 1.0, 1.0, 0, 1, 0, 0, 0, 0.5, 0.8]",
모바일프로그래밍 기초,윤상덕,서비스디자인공학과,핵심전공,2영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,0,"[1, 0, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 0.0, 1, 0, 0, 0, 0, 1.0, 1.0]",
제품서비스시스템디자인,우다해,서비스디자인공학과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,1,"[0, 1, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 1.0, 0, 1, 0, 0, 0, 1.0, 1.0]",
VR 콘텐츠디자인,김현석,서비스디자인공학과,심화전공,3영역,"[0, 0, 0]","[1, 0, 0, 0, 0]",0.2,0.5,0,"[1, 0, 0, 0]",0,1,0.5,"[0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.5, 0.0, 1, 0, 0, 0, 0, 1.0, 1.0]",
VR 콘텐츠디자인,김현석,서비스디자인공학과,심화전공,3영역,"[0, 0, 0]","[1, 0, 0, 0, 0]",0.2,0.5,0,"[1, 0, 0, 0]",0,1,0.5,"[0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.5, 0.0, 1, 0, 0, 0, 0, 1.0, 1.0]",
비즈니스모델링,이여름,서비스디자인공학과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,1,"[0, 0, 0, 1]",0,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 1.0, 0, 0, 0, 1, 0, 0.5, 0.8]",
HCI방법론실습,김환,서비스디자인공학과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,0.5,1,"[0, 1, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 0.5, 1.0, 0, 1, 0, 0, 0, 1.0, 1.0]",
HCI방법론실습,김환,서비스디자인공학과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,0.5,1,"[0, 1, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 0.5, 1.0, 0, 1, 0, 0, 0, 1.0, 1.0]",
서비스/UX 디자인 라이팅,이여름,서비스디자인공학과,심화전공,3영역,"[0, 0, 0]","[1, 0, 0, 0, 0]",0.2,1,1,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 0, 1, 0, 0, 0, 0, 0.2, 1.0, 1.0, 0, 1, 0, 0, 0, 0.5, 0.8]",
사회적서비스디자인,우다해,서비스디자인공학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,0.5,1,"[0, 1, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 0.5, 1.0, 0, 1, 0, 0, 0, 1.0, 1.0]",
AI융합디자인,김현석,서비스디자인공학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,0.5,1,"[0, 1, 0, 0]",0,1,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 0.5, 1.0, 0, 1, 0, 0, 0, 1.0, 0.8]",
데이터기반 서비스디자인,윤상덕,서비스디자인공학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,0.5,0.5,"[0, 1, 0, 0]",1,1,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 0.5, 0.5, 0, 1, 0, 0, 1, 1.0, 0.8]",
서비스디자인스튜디오,최민영,서비스디자인공학과,심화전공,4영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0,1,0,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0, 1.0, 0.0]",
